Response Time,Availability,Throughput,Successability,Reliability,Compliance,Best Practices,Latency,Documentation,Service Name,WSDL Address
83.0,91,19.0,97,80,100,83,1.0,41,CourseRegistration,http://www.iperformonline.com/WebServices/course/CourseRegistration.asmx?wsdl
165.0,92,25.6,97,89,78,93,1.0,11,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/efetch.wsdl
131.71,65,2.1,65,73,89,80,1.35,91,PurchaseOrder,http://portal.suppliesnet.net/PurchaseOrders/purchaseorder.asmx?wsdl
75.25,56,8.0,56,83,89,91,20.5,12,GlimmermService,http://www.vbi.vt.edu/~pathport/services/wsdls/glimmerm.wsdl
329.13,85,0.4,85,53,89,66,139.74,8,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_global.est2genome?wsdl
325.25,56,8.1,56,67,78,85,56.5,7,IWSDLPublishservice,http://webservices.hanft.de/wsdl/IWSDLPublish
141.33,94,6.9,98,73,78,84,7.33,10,GoogleSearchService,http://soapclient.com/xml/googleSearch.wsdl
111.2,91,17.6,97,50,78,77,14.4,35,IDV,http://rnsdemo.rnsolutions.com/dcis/wsdl/BusinessServices/DataCollection/contracts/1.2/IDV.wsdl
103.0,93,34.2,98,67,100,85,2.0,7,guidissue,http://www.sfuma.it/flashfoos/guidissue.asmx?WSDL
539.0,95,3.6,98,60,100,79,42.0,85,EmailVerification,http://ws.strikeiron.com/emailverify_2_5?WSDL
192.25,89,11.0,89,78,78,89,1.0,65,CalcService,http://services.roesweb.nl/Calc.wsdl
254.6,98,1.7,99,67,100,82,43.2,5,chipsService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_codon_usage.chips.derived?wsdl
90.0,85,31.1,95,60,89,79,1.0,89,interop2C,http://www.cs.fsu.edu/~engelen/interop2C.wsdl
171.0,83,20.1,84,83,89,91,3.0,57,LittServiceService,http://developer.statsbiblioteket.dk/netbibservices/services/LittService?wsdl
331.0,85,25.0,95,73,100,80,19.0,3,DownloadService,http://www.samsung.com/lv/support/WcmsService/DownloadService.asmx?WSDL
266.8,92,2.0,97,58,100,75,8.0,42,plotorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/plotorf.wsdl
292.2,90,12.3,97,73,100,84,12.4,39,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl
97.33,88,1.7,96,73,78,80,1.33,59,DOTSYellowPages,http://trial.serviceobjects.com/yp/YellowPages.asmx?wsdl
142.56,60,7.9,61,73,67,80,86.0,93,CasUsers,http://casjobs.sdss.org/CasJobs/CasUsers.asmx?wsdl
106.75,90,16.2,96,73,78,80,24.13,93,ArticlesSecure,http://netservice.fossware.com/ArticlesSecure.asmx?WSDL
106.0,86,17.6,95,73,78,62,18.91,2,SkyNodeWS,http://skyservice.pha.jhu.edu/SkyNode/TwodF/SkyNodeWS.asmx?WSDL
99.0,99,31.1,100,73,100,84,2.0,2,Drors,http://www.drorshalev.com/dev/Service/default.asmx?wsdl
489.2,67,5.1,68,73,78,80,117.2,90,TimeZones,http://markitup.com/WebServices/TimeZones.asmx?wsdl
151.0,85,28.4,95,83,89,91,18.0,90,ProTagService,http://services.bio.ifi.lmu.de:1046/prothesaurus/services/ProTagService?wsdl
2150.0,83,7.4,84,73,89,84,7.0,1,RandomGoogleSearchService,http://www.ghettodriveby.com/soap/index.php?wsdl
92.5,78,11.9,78,73,89,84,4.5,38,Rankings,http://www.meetandplay.com/api/Rankings.asmx?WSDL
331.5,88,4.6,96,73,78,84,29.5,96,ICD9ToICD10,http://www.webservicex.net/icd9toicd10.asmx?WSDL
350.71,63,6.1,64,73,89,80,16.21,88,InboxServiceNoHeader,http://www.esendex.com/secure/messenger/soap/InboxServiceNoHeader.asmx?wsdl
541.0,91,20.3,97,73,100,84,360.0,35,DerniersDecesEPF,http://webservices.enaos.net/DerniersDecesEPF.asmx?WSDL
200.2,100,1.1,100,73,100,84,10.4,40,nthseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/nthseq.wsdl
246.53,88,6.8,89,53,89,66,63.45,12,nucleic_cpg_islands__newcpgseekService,http://www.ebi.ac.uk/soaplab/services/nucleic_cpg_islands.newcpgseek.derived?wsdl
258.5,72,9.2,72,73,89,75,14.5,9,NPOsMedicalPaginalTranslationService,http://trans.nict.go.jp/axis/services/NPOsMedicalPaginalTranslationService?wsdl
315.0,91,12.7,97,73,100,84,10.6,34,vectorstripService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/vectorstrip.wsdl
429.5,100,4.2,100,73,100,80,37.75,59,LandmarkService,http://terraservice.net/LandmarkService.asmx?WSDL
134.75,96,7.5,99,80,89,83,2.5,8,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestDocLitParameters.wsdl
386.0,87,20.5,96,73,89,62,13.0,1,XPIWS,http://bibshare.dsic.upv.es/XPathInferer/XPIWS.asmx?WSDL
270.2,86,4.3,95,73,100,84,44.8,6,ehmmfetchService,http://www.ebi.ac.uk/soaplab/emboss4/services/hmm.ehmmfetch.derived?wsdl
158.0,100,23.3,100,80,89,87,1.0,10,SmsApiService,http://europe.ipx.com/api/services/SmsApi50?wsdl
40.0,72,19.8,72,73,78,84,3.5,5,XarayaSoap,http://www.lattelenet.lv/modules/soapserver/xaraya.wsdl
334.0,89,14.3,96,73,78,84,42.0,8,QueryCheckService,http://www.checkexpress.com.br/ws_office_bacen/Query.asmx?WSDL
344.0,95,23.2,98,73,100,80,18.0,5,DownloadService,http://www.samsung.com/latin/support/WcmsService/DownloadService.asmx?WSDL
1428.0,99,7.9,98,73,100,84,1274.0,11,RetHeaderService,http://soapclient.com/interop/doclitHeaders.wsdl
1035.0,71,8.4,72,73,78,88,6.0,11,PathFinderService,http://www.sephiroth.it/webservices/pathfinder_server.php?wsdl
1030.67,63,6.0,64,73,89,75,4.0,58,GeoCode_Service,http://geocoder.us/dist/eg/clients/GeoCoder.wsdl
333.4,97,12.1,99,73,100,84,11.2,39,tranalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tranalign.wsdl
477.0,94,14.2,98,73,78,84,2.0,4,BNPriceWS,http://www.abundanttech.com/WebServices/BNPrice/BNPrice.asmx?WSDL
65.0,83,26.4,84,78,89,89,4.0,5,SecureLogin,http://www.campfriendship.com/CampFriendship-Web/Global/SecureLogin.asmx?WSDL
413.33,100,12.0,100,78,78,89,27.0,7,tbapi,http://www.lokasoft.nl/uk/tbapi.wsdl
289.5,70,7.5,70,73,78,80,110.25,36,Users,http://api.legiomedia.com/Users.asmx?WSDL
538.0,97,10.2,99,73,78,84,2.0,88,LitteratursidenServices,http://fenja.litteratursiden.dk/litteratursiden.wsdl
86.4,89,24.7,96,73,78,84,8.4,6,SendCustomForm,http://www.etruria-properties.com/Apps/WebService/SendCustomForm.asmx?WSDL
459.0,98,9.5,100,73,89,80,3.0,36,LDAPService,http://www.epfl.ch/ws/ldap.wsdl
109.0,93,29.9,98,83,89,91,3.0,4,EmptySA,http://www.whitemesa.com/r3/emptysa.wsdl
299.0,90,14.9,96,73,100,80,109.5,9,FlightHistoryService,http://www.pathfinder-xml.com/development/WSDL/FlightHistoryService.wsdl
328.0,94,12.3,98,73,100,84,10.6,33,listorService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/listor.wsdl
250.74,86,7.0,86,53,89,66,60.04,2,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/hmm.ehmmfetch?wsdl
1138.33,88,4.7,88,73,100,80,402.33,11,FindBlankWS,http://blank.bisc.by/blank/WEB.WebServ.CLS?WSDL=1
402.78,87,6.9,95,60,78,74,132.63,89,XigniteQuotes,http://www.xignite.com/xquotes.asmx?WSDL
68.88,17,4.3,18,60,78,79,5.76,5,AmazonSearchService,http://soap.amazon.ca/schemas3/AmazonWebServices.wsdl
155.0,72,15.0,72,89,78,95,3.0,2,marketService,http://www.pjm.com/etools/downloads/emkt/pjm_emkt.wsdl
474.0,89,11.5,96,58,89,69,196.0,8,ValidateSQL99Service,http://sqlvalidator.mimer.com/v1/services/SQL99Validator?wsdl
419.6,92,10.8,97,73,100,84,9.6,38,consService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cons.wsdl
498.5,91,4.8,91,60,89,82,31.17,7,grtnwsSOAP,http://digilander.libero.it/kobayashison/bilaterali.wsdl
188.8,99,1.0,100,73,100,84,6.8,41,prettyseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prettyseq.wsdl
263.0,83,13.2,84,67,100,82,104.0,7,SvnAdmin,http://www.projxpert.com/Service/v1/SvnAdmin.asmx?wsdl
186.0,83,25.0,84,83,89,91,4.0,4,SerClsPeticionSOAPservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsPeticionSOAPRF.wsdl
229.0,98,13.9,99,73,100,84,7.6,40,transeqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/transeq.wsdl
206.0,95,1.2,98,73,100,84,8.8,34,etandemService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/etandem.wsdl
166.6,51,5.8,51,73,78,84,13.4,65,interop,http://soap.fmui.de/interopb.wsdl
636.25,56,4.8,56,67,78,72,2.0,10,RouteCalSrv2Service,http://freemosp.51ditu.com/wsdl/RouteCalSrv2.wsdl
606.5,56,3.3,57,67,78,82,311.5,93,JurisdictionLookupService,http://services.taxwatch.biz/rates/kansas/sstp.wsdl
47.27,61,20.3,62,67,78,82,2.0,3,AmazonSearchService,http://www.comp.mq.edu.au/units/tech854/lectures/week11/AmazonWebServices.wsdl
137.0,86,8.6,86,73,78,84,2.0,8,HawleyCreditCardValidate,http://yorktown.cbe.wwu.edu/04Fall/hawleyr/A2/CreditCardValidate.asmx?wsdl
205.12,100,12.3,100,67,78,77,0.62,28,wsRegistriCertificati,http://bdrtest.izs.it/WsRegistriCertificatiAut/registricertificati.asmx?WSDL
511.25,77,4.7,78,73,89,84,269.25,91,Conversor,http://www.mundoprogramacion.com/NET/WebServices/Conversor.asmx?wsdl
1558.07,97,2.6,98,67,89,58,13.14,93,ERSWebCensusMapService,http://maps.ers.usda.gov/Profiles/backup/Profiles/Web%20References/mapspreview/ERSWebCensusMapService.wsdl
145.36,33,3.2,34,67,78,72,2.65,7,interopLab,http://www.pocketsoap.com/services/ilab.wsdl
300.96,85,3.2,85,53,89,66,85.26,8,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.biosed?wsdl
379.0,63,5.6,63,73,78,88,18.67,7,OTNHelloWorld,http://webservices.oracle.com/ws/mobile/oracle.ws.OTNHelloWorld?WSDL
129.2,86,3.5,95,67,100,82,1.4,90,XWebFAQs,http://ws.xwebservices.com/XWebFAQs/XWebFAQs.asmx?wsdl
194.59,95,9.4,96,53,89,66,5.33,9,LowRPCService,http://ems.eurostep.fi:8080/SABLE/services/SABLE.LOWDAI.RPC?wsdl
293.8,93,12.9,98,73,100,84,8.0,38,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl
4637.61,30,0.5,30,67,67,82,4140.35,8,SBSWebService,http://web1.espcolour.co.uk/sbswebservicetest/sbswebservice.asmx?wsdl
271.4,92,4.2,97,73,100,84,41.6,5,roconService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.rocon.derived?wsdl
963.0,95,11.1,98,58,100,57,6.0,5,TWS-DS,http://www.trustedwebservices.org/trustedx/downloads/DigitalSignature.wsdl
505.0,100,6.1,100,73,78,84,11.33,3,GoogleSearchService,http://www.bigbiggeek.com/blog/lib/MT/GoogleSearch.wsdl
1425.75,78,3.9,79,73,78,84,28.75,4,WSMPsrchService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSMPsrch.wsdl
199.0,96,13.5,99,73,100,84,36.0,86,LetterSoup,http://www.regomnet.de/lettersoup.asmx?WSDL
200.4,97,2.3,99,73,100,84,6.2,33,fuzznucService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/fuzznuc.wsdl
179.6,61,7.2,61,78,89,89,34.8,10,MessageServerService,http://sharifibrahim.com/2005/networking/chat.wsdl
115.4,96,18.7,99,80,78,87,1.4,93,FullerData_x0020_High_x0020_Score_x0020_Service,http://www.fullerdata.com/ScoreWS/HighScore.asmx?wsdl
2324.27,93,1.6,93,60,78,74,1591.09,10,pbx,http://www.innovaphone.de/wsdl/pbx501.wsdl
355.0,66,2.7,67,80,89,83,68.75,9,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=154
150.17,91,18.1,92,73,100,80,4.84,65,AddressManager,http://www.arcwebservices.com/services/v2006/AddressManager.wsdl
192.0,91,5.1,97,60,100,79,62.5,7,PhoneNumberEnhancement,http://ws.strikeiron.com/phonenumberenhancement?wsdl
223.2,89,2.2,96,73,100,84,6.2,38,sigcleaveService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sigcleave.wsdl
837.0,72,6.8,72,67,89,72,135.5,1,ndfdXML,http://oscar.snapps.com/portal.nsf/WeatherService?WSDL
118.14,60,9.0,60,73,89,80,3.41,86,BetafaceWebService,http://www.betaface.com/webservice/service.asmx?wsdl
103.25,93,20.0,98,73,78,84,1.0,86,DOTSValidateCanada,http://ws2.serviceobjects.net/avca/ValidateCanada.asmx?wsdl
206.0,88,22.4,96,80,100,87,25.0,32,CRMService_v1,http://sws-challenge.org/moon/services/CRMService?WSDL
409.5,86,1.7,87,58,100,69,173.5,91,MlekoSluzba,http://www.medigrid.cz/axis/services/MlekoSluzba?wsdl
352.0,98,21.5,100,58,89,75,1.0,7,AdminService,http://passport.sme.gov.cn/passport/services/AdminService?wsdl
55.5,81,19.1,82,73,100,80,4.75,3,AmazonHistoricalPricing,http://ahp.amazonaws.com/AmazonHistoricalPricing/2005-10-19/AmazonHistoricalPricing.wsdl
314.62,96,5.9,99,83,78,91,70.24,1,ProMLResolver,http://services.bio.ifi.lmu.de:1046/ProMLResolver/services/ProMLResolver?wsdl
247.38,28,5.9,29,42,78,74,6.0,9,GLMService,http://guestlistmanager.co.uk/glplus/xml-api/soap/demo_server.php?wsdl
486.0,94,3.1,98,73,78,84,1.0,87,TaricCZ,http://www.cs.mfcr.cz/tariccz/tariccz.asmx?wsdl
348.33,66,4.4,66,80,89,83,72.33,3,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=15
323.0,92,24.2,97,80,100,65,16.0,42,RNetService_v1,http://sws-challenge.org/moon/services/RNetService?WSDL
1410.0,83,10.6,84,83,89,91,5.0,11,LanguagesService,http://dcregistry.natlib.govt.nz/axis/services/languagesSummary?wsdl
276.0,88,1.6,96,67,100,82,32.8,4,stretcherService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_global.stretcher.derived?wsdl
371.17,74,2.7,74,73,78,84,111.84,89,OfficeResearch,http://www.gama-system.com/webservices/officeresearchonline.asmx?wsdl
326.25,95,8.5,98,73,78,80,10.5,3,SdsUserAndHardwareService,http://webservices-tv.sdo.com/SDSUserandhardwareservice.asmx?wsdl
165.0,100,4.5,100,73,78,80,17.8,1,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/v1.0/eutils.wsdl
302.4,91,12.5,97,73,100,84,8.4,39,textsearchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/textsearch.wsdl
115.0,86,8.7,86,73,78,84,2.0,5,geographyRequests,http://comcast.vehix.com/_webServices/geographyRequests.asmx?WSDL
236.6,94,2.3,98,73,100,84,4.6,36,prophetService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prophet.wsdl
733.08,30,4.4,30,73,78,84,1.33,7,DNGatewatWebServiceService,http://www.designet.polimi.it/~designgateway/DNGatewatWebService.php?wsdl
204.0,98,12.7,99,80,89,65,2.0,34,BcsoCorrections,http://www.bcsonline.co.baldwin.al.us/correctionservices/BcsoCorrections.asmx?WSDL
203.0,57,1.2,59,67,89,72,110.5,83,AddressFinder,http://arcweb.esri.com/services/v2/AddressFinder.wsdl
790.2,91,3.1,97,78,78,89,1.8,9,ECPAMT,http://202.75.163.45:2503/ECPAWSDL/ECPAMT.WSDL
327.13,13,5.1,13,67,78,72,24.98,37,otoMotoWebApi,http://otomoto.wp.pl/webapi/server.php?wsdl
373.0,94,20.3,98,80,100,87,20.0,4,SerClsRecolectaService,http://sis-d5.sermepa.es/iconos/wsdl/SerClsRecolecta1d0.wsdl
144.83,91,4.0,92,67,78,66,6.5,4,DimeInterop,http://mssoapinterop.org/stkV3/dime/dime-rpc.wsdl
470.0,94,12.4,98,73,78,84,1.0,5,TorqueUnit,http://www.webservicex.net/ConvertTorque.asmx?WSDL
379.6,89,11.0,96,73,100,84,6.0,38,eprimer3Service,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/eprimer3.wsdl
496.43,48,0.8,48,67,89,72,338.86,90,PoiManager,http://arcweb.esri.com/services/v2/PoiManager.wsdl
184.67,73,2.7,74,73,89,80,40.84,93,CSearch,http://www.quisque.com/fr/chasses/blasons/search.asmx?WSDL
207.67,26,3.3,26,53,78,66,52.6,7,FileStoreService,http://www.astrogrid.org/maven/docs/HEAD/astrogrid-contracts/schema/vo-space/FileStore/v0.1/FileStore.wsdl
508.94,96,6.7,99,67,100,77,14.63,66,TerraService,http://www.terraserver-usa.com/TerraService2.asmx?WSDL
994.0,99,4.6,100,73,100,84,634.5,8,MathService,http://www.laboratoire-microsoft.org/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?WSDL
266.83,36,0.9,37,60,89,69,15.91,7,BINDService,http://soap.bind.ca/wsdl/bind.wsdl
172.67,87,6.8,95,73,78,84,14.0,8,GoogleSearchService,http://www.brics.dk/~amoeller/WWW/webservices/GoogleSearch.wsdl
178.75,56,8.4,56,60,89,69,4.0,2,bibiwsImplementationService,http://bibiserv.techfak.uni-bielefeld.de/wsdl/bibiws.wsdl
189.0,83,27.6,84,78,89,89,1.0,58,SOAP,http://www.progem.bg/BGTrans/services.wsdl
222.47,97,8.5,99,60,78,54,12.61,87,SIMS,http://sviluppo.sister.it/SIMSWebService/SIMS.asmx?WSDL
367.4,85,4.4,95,73,100,84,6.0,35,embossversionService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/embossversion.wsdl
284.13,84,3.3,85,53,89,66,72.35,4,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.pepwindow?wsdl
305.4,89,1.4,96,50,100,72,40.0,4,plotconService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.plotcon.derived?wsdl
141.5,93,17.6,98,67,100,83,12.0,10,Compound1,http://www.whitemesa.net/r3/compound1.wsdl
248.32,89,7.3,90,67,100,77,50.11,5,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-03-23/FR/AWSECommerceService.wsdl
188.38,69,9.9,70,73,67,84,52.13,87,AircraftData,http://www.jangle.net/ws/AircraftData.asmx?wsdl
280.6,91,0.9,97,67,100,82,39.4,12,pasteseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.pasteseq.derived?wsdl
254.0,84,1.9,85,73,89,75,7.0,3,WemCarts,http://www.alapage.com/webservices/putcartSoap.php?wsdl
2808.33,87,2.3,95,73,78,80,0.5,5,DataTypes,http://www.learnasp.com/quickstart/aspplus/samples/services/DataTypes/VB/DataTypes.asmx?WSDL
165.0,100,23.4,100,73,100,80,2.0,4,FastCompletion,http://validator2.addressdoctor.com/addFastCompletion/FastCompletion.asmx?wsdl
296.06,55,6.5,56,67,78,72,64.28,96,ServiceBilling,http://www.gama-system.com/webservices/servicebilling.asmx?wsdl
119.0,72,10.6,72,80,89,83,15.0,67,FileTransferService,http://lqcd.jlab.org/wsdl/rft-glue.wsdl
82.0,90,18.9,97,73,89,62,1.0,2,DataUtil,http://www.rideontime.com/ws/DataUtil.asmx?wsdl
1212.2,90,4.5,90,60,78,69,70.8,5,Schedule,http://webservices.aeroflot.ru/flightSearch.wsdl
87.14,87,20.5,95,67,89,58,0.71,41,MemberServices,http://www.keybrick.net/webservices/members.asmx?wsdl
150.4,20,6.5,21,60,89,69,6.8,5,CWS,http://netbase.ceressoft.nl/index.php?wsdl
1177.5,98,2.5,98,80,89,83,1083.0,3,WSDLInteropTestDocLitService,http://www.soapclient.com/interop/doclit.wsdl
108.0,83,26.2,84,83,89,91,7.0,63,TemperatureService,http://pesona.mmu.edu.my/~sbho/tic2211/08webSv/TemperatureService.wsdl
211.0,87,24.6,96,73,100,84,1.0,5,Typograf,http://typograf.artlebedev.ru/webservices/typograf.asmx?WSDL
200.2,92,1.0,97,73,78,84,8.2,32,protsweepService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/protsweep.wsdl
119.0,83,10.7,84,73,89,80,1.0,2,ExecutablePackage,http://www.l3s.de/~olmedilla/students/2006/ExecutablePackage.wsdl
102.0,90,2.5,97,67,100,82,1.0,39,TaxData,http://ws.strikeiron.com/TaxData?WSDL
427.2,96,4.2,99,73,78,80,116.8,7,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/v1.0/eutils.wsdl
246.25,88,6.3,96,73,100,80,17.0,58,LandmarkService,http://www.terraservice.net/LandmarkService.asmx?WSDL
229.75,86,10.1,95,73,89,84,87.75,90,CEqImageSecure,http://www.quisque.com/fr/techno/eqimage/secure/eqimage.asmx?wsdl
315.0,100,26.2,100,83,89,91,5.0,6,JgluService,http://cdsws.u-strasbg.fr/axis/services/Jglu?wsdl
349.0,91,21.3,97,58,100,75,1.0,9,AdminService,http://developer.statsbiblioteket.dk/netbibservices/services/AdminService?wsdl
1918.4,51,3.0,52,83,89,91,31.8,7,WaterService,http://www.vbi.vt.edu/~pathport/services/wsdls/water.wsdl
396.75,78,7.7,79,73,89,80,4.0,10,Inventory,http://www.yarncountry.com/invsvc/Inventory.asmx?wsdl
300.12,90,7.9,97,67,78,82,14.88,63,erez3,http://library.dali.dk/erez3/erez?cmd=expand&vtl=soap/erez3.wsdl
635.86,86,6.8,95,80,100,86,3.72,2,Glide,http://www.service-now.com/demo/incident.do?WSDL
146.8,93,1.1,98,73,78,80,1.0,89,SmsService,http://www.gecip.net/SMSWS/sms.asmx?wsdl
188.67,68,0.6,68,67,89,72,60.0,79,RouteFinder,http://arcweb.esri.com/services/v2/RouteFinder.wsdl
490.5,89,4.1,96,73,100,80,4.5,9,PeopleWS,http://people.epfl.ch/wsdl/PeopleWS.wsdl
196.83,75,1.1,75,73,78,84,36.16,96,CodiceFiscale,http://webservices.dotnethell.it/codicefiscale.asmx?wsdl
252.59,57,4.8,58,67,78,82,50.59,90,StockQuotes,http://www.gama-system.com/webservices/stockquotes.asmx?wsdl#StockQuotesSoap
181.42,85,2.5,95,89,78,93,2.59,8,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/eutils_lite.wsdl
256.43,90,7.1,97,67,100,82,20.52,41,PersonalizationService,http://tms.kaurisystems.net/PersonalizationService_720/PersonalizationService.asmx?wsdl
551.79,80,1.8,81,53,67,76,6.93,8,Interop,http://www.mssoapinterop.org/stk/InteropTyped.wsdl
328.0,89,7.1,96,67,78,77,32.5,12,MarketSeg,http://webservices.seek.com.au/MarketSegment.asmx?wsdl
277.96,85,3.8,86,53,89,66,84.39,10,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.splitter?wsdl
217.05,91,7.3,91,67,100,77,28.0,3,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2006-02-15/UK/AWSECommerceService.wsdl
95.25,99,16.3,100,73,78,80,1.0,35,FACISBackgroundCheck,http://www.govmgmt.com/FACISWeb/facisweb.asmx?wsdl
243.0,88,13.8,96,73,100,84,10.2,36,diffseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/diffseq.wsdl
222.0,73,6.8,74,73,89,80,84.67,9,Service,http://www.strangelights.com/fsharp/AspfDemo/FunctionCalls.asmx?wsdl
180.0,92,27.8,97,80,100,87,18.0,3,SerClsWSPasarelaPINPADService,http://sis-d.sermepa.es/TPV_PC/wsdl/SerClsWSPasarelaPINPAD.wsdl
338.74,82,0.7,83,53,89,66,85.31,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaevalpair?wsdl
531.0,72,8.8,72,83,89,93,7.0,7,SerClsPeticionSOAPTPVPCservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsEntradaTPVPCv3d0_inte.wsdl
218.2,93,2.4,98,73,78,84,6.8,40,domainsweepService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/domainsweep.wsdl
235.17,56,1.5,58,73,89,75,33.17,12,MNOAccessService,http://mobilenavigation.siemensvdo.com/uploadimages/MNOAccess.wsdl
192.0,83,24.0,84,83,89,91,8.0,67,LittServiceService,http://www.statsbiblioteket.dk/netbibservices/services/LittService?wsdl
217.4,87,15.1,96,73,100,84,7.2,41,wordmatchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wordmatch.wsdl
175.75,78,10.8,78,73,89,80,79.75,24,CustomerService,http://asyncpostback.com/CustomerService.asmx?WSDL
582.0,72,8.3,72,67,78,72,153.5,2,ZELService,http://www.zoekteenlief.be/gateway/service.php?wsdl
227.62,8,6.9,8,67,89,72,5.01,11,AllegroWebApiService,http://webapi.allegro.pl/uploader.php?wsdl
225.2,100,14.0,100,73,100,84,10.4,35,checktransService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/checktrans.wsdl
238.04,48,7.1,49,67,89,77,61.93,40,WebSyndicationService,http://www.foodcandy.com/WebSyndicationService.asmx?WSDL
50.0,72,13.3,72,73,78,84,4.0,7,XarayaSoap,http://www.aber.com.mk/modules/soapserver/xaraya.wsdl
